_id,rata,ente,descrizione,cod_tipoimposta,tipo_imposta,cod_imposta,imposta,spesa,aggregation-time,area_geografica,note,fonte_dato,Tipo Imposta,SPESA TOTALE,2cod_imposta,cod imposta ext,ente%code
6667a4c1262bc331bdcd0bfe,Rata 2024,//,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Varie,12,Altre voci,837.33,2024-06-11T03:01:23.745,,,,Varie,837.33,12,12,960
668f34079b1c1405cffd2cd0,202406,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,4,Varie,12,Altre voci,87.0,2024-07-11T03:01:16.866,Isole,,,Varie,87.0,12,12,925
66e0ee66f458af54a5dbc879,202408,//,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,3,Previdenziali,14,Previdenziali a carico del lavoratore,19956.86,2024-09-11T03:01:11.704,Nord,,,Previdenziali,19956.86,14,14,16
66e0ee5df458af5423ceb50b,202408,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,2,Erariali,7,Addizionali Regionali,441.66999999999996,2024-09-11T03:01:11.704,Isole,,,Erariali,441.66999999999996,7,7,894
663ec5f33f62190222cfb63c,202404,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,2,Erariali,5,IRPEF,2301932.34,2024-05-11T03:01:07.269,Nord,,,Erariali,2301932.34,5,5,13
65ee5ac6eb0f334c5c367538,202402,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",3,Previdenziali,14,Previdenziali a carico del lavoratore,662036.36,2024-03-11T02:01:04.421,Nord,,,Previdenziali,662036.36,14,14,11
659f41739b1c14690c5c4137,202312,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,4,Assistenziali,11,Prestiti,102533.0,2024-01-11T02:01:40.336,Isole,,,Varie,102533.0,11,11,5
6731590b5c833340b426aea4,202410,14,NULL,4,Varie,9,Riscatti,29257.64,2024-11-11T02:00:28.485,Sud,,,Varie,29257.64,9,9,14
663ec5f23f62190222cfb5d0,202404,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali,14,Previdenziali a carico del lavoratore,878826.68,2024-05-11T03:01:07.269,Centro,,,Previdenziali,878826.68,14,14,13
65c81f2cf458af1d5b4728ca,202401,971,ARPAL PUGLIA,4,Varie,11,Prestiti,15164.140000000001,11-02-24,Nord,,,Varie,15164.140000000001,11,11,971
6667a4b7262bc331bdcd0ba0,202405,13,null,4,Varie,9,Riscatti,4782.28,2024-06-11T03:01:23.745,Centro,,,Varie,4782.28,9,9,13
661738e49b1c1417e85d36b0,202403,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,2,Erariali,8,Addizionali Comunali,1115.9999999999995,2024-04-11T03:00:48.766,Isole,,,Erariali,1115.9999999999995,8,8,960
6731590b5c833340b426ae7c,202410,912,ORDINE DEI MEDICI CHIRURGHI E DEGLI ODONTOIATRI DELLA PROVINCIA DI LATINA,1,Netto,15,Netto,€7968.66,2024-11-11T02:00:28.485,,,,Netto,€7968.66,15,15,912
671a780de28f8d6b0a19d228,202409,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,2,Erariali,7,Addizionali Regionali,231.52,2024-10-24T18:30:35.560,Sud,,,Erariali,231.52,7,7,968
6731590c568f146446645d35,2024-10,867,AGENZIA ITALIANA DEL FARMACO - AIFA,2,Erariali,8,Addizionali Comunali,24792.480000000007,2024-11-11T02:00:28.485,Nord,,,Erariali,24792.480000000007,8,8,867
66bf604a0377f64bd0cd258a,202407,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",4,Varie,11,Prestiti,99975.06,2024-08-16T16:11:01.334,Centro,,,Varie,99975.06,11,11,11
671a7806e28f8d6b0a19d1ba,202409,22,AGENZIA DELLE ENTRATE,2,Erariali,null,IRPEF,17678310.1000011,2024-10-24T18:30:35.560,Sud,,,Erariali,17678310.1000011,5,5,22
663ec5f33f62190222cfb65c,202404,17,CONSIGLIO DI STATO E T.A.R.,2,Erariali,5,IRPEF,2969874.19,2024-05-11T03:01:07.269,Isole,,,Erariali,2969874.19,5,5,17
65ee5ac7eb0f334c5c367558,202402,19,MINISTERO UNIVERSITA' E RICERCA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,10238444.89,2024-03-11T02:01:04.421,Centro,,,Previdenziali,10238444.89,13,13,19
663ec5ea3f62190222cfb4ac,202404,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,4,Varie,10,Ritenute Sindacali,122.64000000000001,2024-05-11T03:01:07.269,Nord,,,Varie,122.64000000000001,10,10,27
663ec5ea3f62190222cfb4ed,202404,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Varie,11,Prestiti,76935.38,2024-05-11T03:01:07.269,Centro,,,Varie,76935.38,11,11,6
66bf60490377f64b681b5157,202407,829,COMUNE DI MERCATO SAN SEVERINO,4,Varie,11,Prestiti,4690.870000000001,2024-08-16T16:11:01.334,Nord,,,Varie,4690.870000000001,11,11,829
668f34129b1c1405cffd2e0c,202406,-,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,1,Netto,15,Netto,55490.69,2024-07-11T03:01:16.866,,,,Netto,55490.69,15,15,925
6731590c568f146439948fdf,202410,974,AGENZIA INDUSTRIE DIFESA AID,2,Erariali,6,IRAP,96010.86000000003 EUR,2024-11-11T02:00:28.485,Sud,,,Erariali,96010.86000000003 EUR,6,6,974
65ee5ac7eb0f334c5c36757b,202402,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,1,Netto,15,Netto,N.D.,2024-03-11T02:01:04.421,Sud,,,Netto,N.D.,15,15,894
66e0ee65f458af5423ceb57f,202408,974,AGENZIA INDUSTRIE DIFESA AID,4,Varie,10,Ritenute Sindacali,2109.570000000001,2024-09-11T03:01:11.704,Nord,,,Varie,2109.570000000001,10,10,974
65c81f2c3f62191d310d64f4,202401,1,MINISTERO DELL'ECONOMIA E FINANZE,1,Netto,15,Netto,269466339.62,2024-02-11T02:01:21.381,Isole,,,Netto,269466339.62,15,15,1
671a7805e28f8d6b0a19d14c,202409,ND,PARCO DEL CIRCEO,4,Varie,11,Prestiti,426.95 EUR,2024-10-24T18:30:35.560,Isole,,,Varie,426.95 EUR,11,11,970
661738e59b1c1417e85d36d2,MAR-2024,17,CONSIGLIO DI STATO E T.A.R.,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3999139.02,2024-04-11T03:00:48.766,Centro,,,Previdenziali,3999139.02,13,13,17
661738e49b1c14196e7da2d7,202403,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,2,Erariali,6,?,33427.689999999995,2024-04-11T03:00:48.766,Sud,,,Erariali,33427.689999999995,6,6,963
6731590c568f146444a34e85,202410,843,null,4,Varie,11,Prestiti,991.94,2024-11-11T02:00:28.485,,,,Varie,991.94,11,11,843
663ec5f43f62190222cfb715,202404,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Varie,9,Riscatti,880.12,2024-05-11T03:01:07.269,,,,Varie,880.12,9,9,6
668f34090377f62206882c35,202406,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,2,Erariali,6,IRAP,6122.680000000002,11/07/2024,Centro,,,Erariali,6122.680000000002,6,6,27
6667a4c1262bc331baee744f,202405,974,AGENZIA INDUSTRIE DIFESA AID,4,Varie,9,Riscatti,1450.0700000000002,2024-06-11T03:01:23.745,Nord,Verifica manuale,,Varie,1450.0700000000002,9,9,974
6731590c568f146444a34e35,202410,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),4,Varie,10,Ritenute Sindacali,232.46,2024-11-11T02:00:28.485,Centro,,,Varie,232.46,10,10,843
668f34080377f62206882bda,202406,977,COMUNE DI SERRENTI,4,Varie,10,Ritenute Sindacali,23.68,2024-07-11T03:01:16.866,Isole,,,Varie,23.68,10,10,977
66bf60530377f64bd0cd261e,202407,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Netto,15,Netto,4638578.24,2024-08-16T16:11:01.334,Isole,,,Netto,4638578.24,15,15,6
6667a4b7262bc331baee737a,202405,970,PARCO DEL CIRCEO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3023.0600000000004,2024-06-11T03:01:23.745,Centro,,,Previdenziali,3023.0600000000004,13,13,970
65ee5ac5f458af56d2af52f2,202402,845,COMUNE DI MONDAINO,3,Previdenziali,14,Previdenziali a carico del lavoratore,750.4999999999993,2024-03-11T02:01:04.421,Sud,,,Previdenziali,750.4999999999993,14,14,845
6667a4b8262bc331bdcd0bba,202405,912,ORDINE DEI MEDICI CHIRURGHI E DEGLI ODONTOIATRI DELLA PROVINCIA DI LATINA,2,Erariali,8,Addizionali Comunali,129.67000000000002,2024-06-11T03:01:23.745,Centro,,,Erariali,129.67000000000002,8,8,912
66bf60490377f64b681b5124,202407,964,COMUNE DI CARAVAGGIO,4,Varie,11,Prestiti,1827.3700000000001,2024-08-16T16:11:01.334,Isole,,,Varie,1827.3700000000001,11,11,964
663ec5f33f62190222cfb633,202404,938,ENTE PARCO NAZIONALE DELLA MAJELLA,2,Erariali,5,IRPEF,12264.899999999994,2024-05-11T03:01:07.269,Nord,,,Erariali,12264.899999999994,5,5,938
65ee5ac6eb0f334c8d2b5ae3,2024-02,9,MINISTERO DELLA GIUSTIZIA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,119066013.05,2024-03-11T02:01:04.421,Centro,,,Previdenziali,119066013.05,13,13,9
66e0ee5df458af5423ceb52f,202408,954,ISPETTORATO NAZIONALE DEL LAVORO,2,Erariali,7,Addizionali Regionali,280059.2400000001,2024-09-11T03:01:11.704,Sud,,,Erariali,280059.2400000001,7,7,954
66bf60490377f64b681b5102,202407,976,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,2,Assistenziali,5,IRPEF,22944.8,2024-08-16T16:11:01.334,Sud,,,Erariali,22944.8,5,5,976
66bf604b0377f64bd0cd25dc,202407,906,IRCCS LAZZARO SPALLANZANI,2,Erariali,6,IRAP,227771.91,2024-08-16T16:11:01.334,Isole,,,Erariali,227771.91,6,6,906
6667a4b8262bc331baee73e1,202405,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,4,Varie,11,Prestiti,704.95,2024-06-11T03:01:23.745,Centro,,,Varie,704.95,11,11,805
661738e49b1c14196e7da2f0,MAR-2024,972,SCUOLA SUPERIORE DELLA MAGISTRATURA,3,Previdenziali,14,Previdenziali a carico del lavoratore,1392.6200000000001,2024-04-11T03:00:48.766,Isole,,,Previdenziali,1392.6200000000001,14,14,972
65ee5ac5f458af56d2af52d0,2024-02,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,Erariali,5,IRPEF,1047174.88,2024-03-11T02:01:04.421,Nord,,,Erariali,1047174.88,5,5,6
661738e7262bc367cf0df88b,202403,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",4,Varie,11,Prestiti,99335.76,2024-04-11T03:00:48.766,Nord,,,Varie,99335.76,11,11,11
65ee5ac5f458af56d2af5334,202402,867,AGENZIA ITALIANA DEL FARMACO - AIFA,1,Netto,15,Netto,1338073.21,2024-03-11T02:01:04.421,Nord,,,Netto,1338073.21,15,15,867
66bf60530377f64bd0cd262d,202407,938,ENTE PARCO NAZIONALE DELLA MAJELLA,4,Varie,12,Altre voci,3575.8599999999997,2024-08-16T16:11:01.334,,,,Varie,3575.8599999999997,12,12,938
65c81f2bf458af1d35de628e,202401,3,MINISTERO DELLA DIFESA,2,Erariali,8,Addizionali Comunali,221.2,2024-02-11T02:01:21.381,,,,Erariali,221.2,8,8,3
65ee5ac5f458af56d2af533a,202402,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2456583.62,2024-03-11T02:01:04.421,Centro,,,Previdenziali,2456583.62,13,13,11
668f34119b1c1405cffd2dde,202406,-,-,4,Varie,10,Ritenute Sindacali,12.56,2024-07-11T03:01:16.866,Isole,,,Varie,12.56,10,10,968
659f41719b1c1468e2e39947,202312,3,MINISTERO DELLA DIFESA,3,Previdenziali,14,Previdenziali a carico del lavoratore,144018221.47,2024-01-11T02:01:40.336,Sud,,,Previdenziali,144018221.47,14,14,3
668f34110377f62206882c6a,202406,18,CORTE DEI CONTI,2,Erariali,5,IRPEF,4239359.84,2024-07-11T03:01:16.866,Nord,,,Erariali,4239359.84,5,5,18
663ec5ea3f62190222cfb503,202404,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Erariali,13,Previdenziali a carico del datore di lavoro,30812379.8,2024-05-11T03:01:07.269,Sud,,,Previdenziali,30812379.8,13,13,2
659f41739b1c14690c5c4168,202312,null,ENTE PARCO NAZIONALE DELLA MAJELLA,2,Previdenziali,5,IRPEF,47547.039999999986,2024-01-11T02:01:40.336,Centro,,,Erariali,47547.039999999986,5,5,938
66e0ee5df458af5423ceb52a,202408,816,COMUNE DI CAROSINO,2,Erariali,8,Addizionali Comunali,345.9599999999999,2024-09-11T03:01:11.704,,,,Erariali,345.9599999999999,8,8,816
671a7805568f1404768e2b79,202409,912,ORDINE DEI MEDICI CHIRURGHI E DEGLI ODONTOIATRI DELLA PROVINCIA DI LATINA,2,Erariali,8,Addizionali Comunali,129.67000000000002,2024-10-24T18:30:35.560,Nord,,,Erariali,129.67000000000002,8,8,912
663ec5f33f62190222cfb654,202404,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,1,Netto,15,Netto,36282.47,2024-05-11T03:01:07.269,Sud,,,Netto,36282.47,15,15,27
66e0ee64f458af54a5dbc7d5,202408,17,CONSIGLIO DI STATO E T.A.R.,1,Netto,15,Netto,6032723.47,2024-09-11T03:01:11.704,Nord,,,Netto,6032723.47,15,15,17
661738e4262bc367a2350401,202403,938,ENTE PARCO NAZIONALE DELLA MAJELLA,4,Varie,10,Ritenute Sindacali,160.66000000000003,2024/04/11,Centro,,,Varie,160.66000000000003,10,10,938
671a7806e28f8d6b0a19d171,202409,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,3,Previdenziali,14,Previdenziali a carico del lavoratore,1850.8899999999967,2024-10-24T18:30:35.560,Sud,,,Previdenziali,1850.8899999999967,14,14,945
6731590c568f146439948fe7,202410,954,ISPETTORATO NAZIONALE DEL LAVORO,4,Varie,9,Riscatti,10434.289999999999,2024-11-11T02:00:28.485,Centro,,,Varie,10434.289999999999,9,9,954
6731590b5c833340b426ae71,202410,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,2,Erariali,8,Addizionali Comunali,177.77999999999997,2024-11-11T02:00:28.485,Nord,,,Erariali,177.77999999999997,8,8,968
663ec5eb3f62190222cfb594,202404,834,COMUNE DI MONTORFANO,4,Varie,9,Riscatti,16.85,2024-05-11T03:01:07.269,Sud,,,Varie,16.85,9,9,834
6731590c568f146439948f98,202410,977,COMUNE DI SERRENTI,2,Erariali,7,Addizionali Regionali,615.5599999999998,2024-11-11T02:00:28.485,Nord,,,Erariali,615.5599999999998,7,7,977
6667a4b8262bc331baee73a4,202405,1,MINISTERO DELL'ECONOMIA E FINANZE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,70613854.3,2024-06-11T03:01:23.745,,,,Previdenziali,70613854.3,13,13,1
661738e59b1c1417e85d373d,202403,977,COMUNE DI SERRENTI,2,Erariali,8,Addizionali Comunali,410.5799999999999,2024-04-11T03:00:48.766,,,,Erariali,410.5799999999999,8,8,977
661738e59b1c1417e85d3727,202403,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Varie,9,Riscatti,2189.52,2024-04-11T03:00:48.766,Isole,,,Varie,2189.52,9,9,28
6667a4b7262bc331baee7345,202405,829,COMUNE DI MERCATO SAN SEVERINO,2,Erariali,5,IRPEF,25054.26000000001,2024-06-11T03:01:23.745,Sud,,,Erariali,25054.26000000001,5,5,829
66bf60490377f64b681b5142,202407,31,INVALSI,1,Netto,15,Netto,474241.22,2024-08-16T16:11:01.334,,,,Netto,474241.22,15,15,31
663ec5f43f62190222cfb6c3,202404,31,INVALSI,4,Varie,12,Altre voci,955.27,2024-05-11T03:01:07.269,Sud,,,Varie,955.27,12,12,31
65ee5ac6f458af56cdec184c,202402,970,PARCO DEL CIRCEO,2,Erariali,5,IRPEF,8808.369999999999,2024-03-11T02:01:04.421,,,,Erariali,8808.369999999999,5,5,970
6731590c568f146446645cd8,202410,845,COMUNE DI MONDAINO,1,Netto,15,Netto,27924.61,2024-11-11T02:00:28.485,Nord,,,Netto,27924.61,15,15,845
663ec5f33f62190222cfb680,202404,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),4,Varie,12,Altre voci,144.27,11.05.2024,Isole,,,Varie,144.27,12,12,843
6731590c568f146446645d42,202410,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,4,Varie,10,Ritenute Sindacali,617.9499999999999,2024-11-11T02:00:28.485,Nord,,,Varie,617.9499999999999,10,10,963
671a7806e28f8d6b0a19d215,202409,952,AZIENDA SANITARIA LOCALE ROMA 2,3,Previdenziali,n.d.,Previdenziali a carico del datore di lavoro,5994878.33,2024-10-24T18:30:35.560,Nord,,,Previdenziali,5994878.33,13,13,952
663ec5f43f62190222cfb6f1,202404,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,2,Erariali,5,IRPEF,39902.18,2024-05-11T03:01:07.269,,,,Erariali,39902.18,5,5,16
65c81f2cf458af1d5b47290d,202401,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,54892.59,2024-02-11T02:01:21.381,Centro,,,Previdenziali,54892.59,13,13,16
671a7805568f1404768e2b91,202409,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,4,Varie,9,Riscatti,8687.0,2024-10-24T18:30:35.560,Sud,,,Varie,8687.0,9,9,5
65c81f2b3f62191d044e2a8d,202401,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,3,Previdenziali,?,Previdenziali a carico del lavoratore,936510.67,11.02.2024,Sud,,,Previdenziali,936510.67,14,14,5
671a7806e28f8d6b0a19d1a7,202409,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,1,Netto,15,?,1401330.25,2024-10-24T18:30:35.560,Centro,,,Netto,1401330.25,15,15,23
663ec5f43f62190222cfb6c1,202404,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,4,Varie,11,Prestiti,N.D.,2024-05-11T03:01:07.269,,,,Varie,N.D.,11,11,13
6731590c568f146444a34e5b,202410,954,ISPETTORATO NAZIONALE DEL LAVORO,4,Varie,10,Ritenute Sindacali,33051.38000000038,2024-11-11T02:00:28.485,,,,Varie,33051.38000000038,10,10,954
6667a4b8262bc331baee73eb,202405,22,?,2,Erariali,8,Addizionali Comunali,841206.5899999859,2024-06-11T03:01:23.745,,,,Erariali,841206.5899999859,8,8,22
66bf60490377f64b681b50e4,202407,954,ISPETTORATO NAZIONALE DEL LAVORO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,4041115.5399998343,2024-08-16T16:11:01.334,Nord,,,Previdenziali,4041115.5399998343,13,13,954
66bf60520377f64bd0cd25ef,202407,970,PARCO DEL CIRCEO,4,Varie,10,Ritenute Sindacali,69.66000000000001,2024-08-16T16:11:01.334,Nord,,,Varie,69.66000000000001,10,10,970
65ee5ac6eb0f334c5c36752e,202402,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Netto,15,Netto,3447739.18 EUR,2024-03-11T02:01:04.421,,,,Netto,3447739.18 EUR,15,15,6
661738e49b1c14196e7da33a,202403,831,COMUNE DI CORLETO MONFORTE,3,Previdenziali,14,Previdenziali a carico del lavoratore,667.15,2024-04-11T03:00:48.766,Sud,,,Previdenziali,667.15,14,14,831
65c81f2bf458af1d35de623c,202401,1,MINISTERO DELL'ECONOMIA E FINANZE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,66279515.31,2024-02-11T02:01:21.381,,,,Previdenziali,66279515.31,13,13,1
663ec5f43f62190222cfb754,2024-04,18,CORTE DEI CONTI,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3741858.68,2024-05-11T03:01:07.269,Isole,,,Previdenziali,3741858.68,13,13,18
65ee5ac5f458af56d2af532c,202402,44,MINISTERO DEL TURISMO,4,Varie,10,Ritenute Sindacali,371.12,2024-03-11T02:01:04.421,Centro,,,Varie,371.12,10,10,44
663ec5f43f62190222cfb714,202404,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",1,Netto,15,N/A,5527735.16,2024-05-11T03:01:07.269,,,,Netto,5527735.16,15,15,11
65ee5ac7eb0f334c5c36757f,202402,971,ARPAL PUGLIA,3,Previdenziali,14,//,59592.98999999679,2024-03-11T02:01:04.421,,,,Previdenziali,59592.98999999679,14,14,971
671a780de28f8d6b0a19d249,SET-2024,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,Erariali,6,IRAP,23681.9,2024-10-24T18:30:35.560,Sud,,,Erariali,23681.9,6,6,925
6667a4b8262bc331baee73dd,202405,25,ARCHIVI NOTARILI,4,Varie,12,Altre voci,3665.4,2024-06-11T03:01:23.745,Isole,,,Varie,3665.4,12,12,25
66bf604a0377f64b679f2856,202407,22,AGENZIA DELLE ENTRATE,2,Erariali,5,IRPEF,€16868402.409999553,2024-08-16T16:11:01.334,Sud,,,Erariali,€16868402.409999553,5,5,22
6731590c568f146439948fb2,202410,912,ORDINE DEI MEDICI CHIRURGHI E DEGLI ODONTOIATRI DELLA PROVINCIA DI LATINA,4,Varie,10,Ritenute Sindacali,40.04,2024-11-11T02:00:28.485,Nord,,,Varie,40.04,10,10,912
661738e49b1c14196e7da32e,202403,,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,1,Erariali,15,Netto,33769.52,2024-04-11T03:00:48.766,Nord,,,Netto,33769.52,15,15,43
663ec5f43f62190222cfb6e2,202404,31,INVALSI,2,Erariali,8,Addizionali Comunali,4541.52,2024-05-11T03:01:07.269,Centro,,,Erariali,4541.52,8,8,31
668f34080377f62206882be9,202406,4056,AGENZIA PER L'ITALIA DIGITALE,2,Erariali,5,IRPEF,113298.80999999998,2024-07-11T03:01:16.866,Centro,,,Erariali,113298.80999999998,5,5,4056
671a7806e28f8d6b0a19d18f,09/2024,938,ENTE PARCO NAZIONALE DELLA MAJELLA,2,Assistenziali,8,Addizionali Comunali,755.5700000000002,2024-10-24T18:30:35.560,Sud,,,Erariali,755.5700000000002,8,8,938
6667a4b8262bc331baee73a8,202405,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,2,Erariali,5,IRPEF,4197.129999999999,2024-06-11T03:01:23.745,Nord,,,Erariali,4197.129999999999,5,5,894
65c81f2c3f62191d310d650b,202401,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Varie,11,NULL,N.D.,2024-02-11T02:01:21.381,Isole,,,Varie,N.D.,11,11,960
65ee5ac5f458af56d2af52bb,202402,938,ENTE PARCO NAZIONALE DELLA MAJELLA,3,Previdenziali,14,Previdenziali a carico del lavoratore,5442.479999999987,2024-03-11T02:01:04.421,Nord,,,Previdenziali,5442.479999999987,14,14,938
65ee5ac7eb0f334c8d2b5b4b,2024-02,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,2,Erariali,6,IRAP,25576.94,2024-03-11T02:01:04.421,Sud,,,Erariali,25576.94,6,6,16
66bf604a0377f64b679f2835,202407,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,4,Varie,11,Prestiti,642.0,2024-08-16T16:11:01.334,,,,Varie,642.0,11,11,969
66e0ee5df458af5423ceb4f2,202408,802,ARAN,2,Erariali,7,Addizionali Regionali,5197.439999999998,2024-09-11T03:01:11.704,Nord,,,Erariali,5197.439999999998,7,7,802
66e0ee5df458af5423ceb51a,202408,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,2,Erariali,5,IRPEF,99615.59999999999,2024-09-11T03:01:11.704,Centro,,,Erariali,99615.59999999999,5,5,868
65c81f2b3f62191d044e2a9a,202401,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,4,Varie,10,n.d.,460.44999999999993,2024-02-11T02:01:21.381,,,,Varie,460.44999999999993,10,10,958
66bf60490377f64b679f281e,202407,957,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,2,Erariali,7,-,223.62,2024-08-16T16:11:01.334,,,,Erariali,223.62,7,7,957
66e0ee65f458af5423ceb58f,202408,14,MINISTERO DELLA CULTURA,2,Erariali,8,Addizionali Comunali,592228.9,2024-09-11T03:01:11.704,Centro,,,Erariali,592228.9,8,8,14
66bf60520377f64b679f28c8,202407,18,CORTE DEI CONTI,3,Previdenziali,14,Previdenziali a carico del lavoratore,1747706.95,2024-08-16T16:11:01.334,,,,Previdenziali,1747706.95,14,14,18
6667a4b7262bc331baee7329,202405,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,Erariali,5,IRPEF,26144.209999999995,2024-06-11T03:01:23.745,Isole,,,Erariali,26144.209999999995,5,5,925
65c81f2b3f62191d044e2aaa,202401,10,MINISTERO DELLA SALUTE,4,Varie,11,Prestiti,98464.53,2024-02-11T02:01:21.381,,,,Varie,98464.53,11,11,10
66bf60530377f64bd0cd2619,202407,971,ARPAL PUGLIA,2,Erariali,5,IRPEF,250736.00999999786,2024-08-16T16:11:01.334,Nord,,,Erariali,250736.00999999786,5,5,971
661738e5262bc367a2350433,202403,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Varie,10,Ritenute Sindacali,3329.26,2024-04-11T03:00:48.766,,,,Varie,3329.26,10,10,8
661738e7262bc367cf0df862,202403,822,REGIONE LAZIO,3,Previdenziali,14,Previdenziali a carico del lavoratore,1123486.0299998997,2024-04-11T03:00:48.766,,,,Previdenziali,1123486.0299998997,14,14,822
6667a4c1262bc331baee7450,202405,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,4,Varie,11,Prestiti,4515.81,2024-06-11T03:01:23.745,Nord,,,Varie,4515.81,11,11,16
661738e49b1c14196e7da326,202403,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,Erariali,5,IRPEF,N.D.,2024-04-11T03:00:48.766,Sud,,,Erariali,N.D.,5,5,14
66e0ee65f458af5423ceb5b2,202408,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,3,Previdenziali,14,Previdenziali a carico del lavoratore,1103098.98,2024-09-11T03:01:11.704,Centro,,,Previdenziali,1103098.98,14,14,5
66e0ee66f458af54a5dbc898,202408,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,1,Netto,15,Netto,106261.55,2024-09-11T03:01:11.704,Centro,,,Netto,106261.55,15,15,960
6731590c568f146439948f87,202410,816,COMUNE DI CAROSINO,3,Previdenziali,14,Previdenziali a carico del lavoratore,-1755.3300000000006,2024-11-11T02:00:28.485,Nord,,,Previdenziali,-1755.3300000000006,14,14,816
